Terminal,Date,CruiseLine,EmbarkPAX,DebarkPAX,In-TransitPAX,TotalPAX,SPConnect,Usage(kWh),ConnectionDuration,SPNote,Nox(MT),SO2(MT),PM2.5(MT),CO2(MT),CO2eq(MT),CarEq
BCT,9/21/2023,Atlantic Cruises,3937,3989,148,8074, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/22/2023,Pacific Cruises,7,8,262,277, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/3/2023,Atlantic Cruises,0,4663,22,4685, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/24/2023,Atlantic Cruises,0,1961,0,1961, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/21/2023,American Cruises,615,476,27,1118, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,3/3/2023,Atlantic Cruises,4091,4005,63,8159, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/20/2023,American Cruises,4557,3940,19,8516, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/23/2023,American Cruises,4195,3950,111,8256, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,5/9/2023,Arctic Cruises,1746,1545,645,3936, No ,0,0:00:00,Cancelled shore power connection due to USCG inspection of the vessel , -   , -   , -   , -   , -   ,
MCT,10/31/2023,Arctic Cruises,4097,4557,11,8665, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/10/2023,American Cruises,4320,4086,57,8463, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/19/2023,Arctic Cruises,3437,3382,450,7269, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/2/2023,American Cruises,4037,4198,82,8317, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/14/2023,Pacific Cruises,3101,2759,79,5939, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,3/1/2023,American Cruises,4068,4256,120,8444, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/29/2023,Atlantic Cruises,4098,4089,20,8207, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,2/16/2023,Arctic Cruises,1647,1740,650,4037, Partial ,0,0:00:00,Cancelled due to technical issue with the ship's shore power system, -   , -   , -   , -   , -   ,
BCT,5/16/2023,American Cruises,4215,4187,3,8405, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/18/2023,Arctic Cruises,4428,4113,94,8635, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/20/2023,Arctic Cruises,2886,4206,5,7097, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/12/2023,Pacific Cruises,4516,4095,8,8619, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/4/2023,Atlantic Cruises,4629,4420,73,9122, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/30/2023,Pacific Cruises,0,1722,0,1722, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/9/2023,Atlantic Cruises,4582,4511,13,9106, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,9/20/2023,Atlantic Cruises,1775,1634,728,4137, No ,0,0:00:00,Ongoing technical issue with the ship's shore power system, -   , -   , -   , -   , -   ,
BCT,2/10/2023,Atlantic Cruises,5552,2871,7,8430, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/5/2023,Arctic Cruises,4854,4611,84,9549, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,10/16/2023,Arctic Cruises,5226,5535,11,10772, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/10/2024,Arctic Cruises,4561,4539,13,9113, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,4/14/2024,Pacific Cruises,1592,1811,673,4076, No ,0,0:00:00,Ongoing technical issue with the ship's shore power system, -   , -   , -   , -   , -   ,
BCT,1/20/2024,American Cruises,2891,5205,26,8122, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/15/2024,Arctic Cruises,4460,4847,52,9359, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/29/2024,Arctic Cruises,4381,4526,24,8931, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/23/2024,Atlantic Cruises,4155,4457,80,8692, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,10/6/2024,American Cruises,3959,2855,48,6862, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/14/2024,Pacific Cruises,4077,4368,42,8487, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/26/2024,Arctic Cruises,4125,4152,150,8427, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,6/25/2024,Atlantic Cruises,2325,3928,55,6308, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/30/2024,Pacific Cruises,4104,4050,50,8204, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/29/2024,Atlantic Cruises,4310,4086,128,8524, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/26/2024,Arctic Cruises,3148,2349,25,5522, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/1/2024,Atlantic Cruises,4054,4096,46,8196, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,9/2/2024,American Cruises,3925,3161,6,7092, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/18/2024,Arctic Cruises,4107,4314,70,8491, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/8/2024,Arctic Cruises,4542,4057,27,8626, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,9/12/2024,Pacific Cruises,5477,3918,6,9401, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/11/2024,Pacific Cruises,4211,4091,110,8412, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/19/2024,Pacific Cruises,4372,5471,2,9845, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/25/2024,American Cruises,4174,4531,25,8730, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,3/10/2024,Pacific Cruises,5139,4363,2,9504, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/30/2024,American Cruises,4054,4190,93,8337, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/27/2024,Pacific Cruises,4368,4182,14,8564, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,2/28/2024,Arctic Cruises,4723,5122,11,9856, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/28/2024,American Cruises,4270,4030,63,8363, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/6/2024,Pacific Cruises,4421,4728,13,9162, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/22/2024,Atlantic Cruises,4255,4337,32,8624, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,10/28/2024,Atlantic Cruises,4900,4415,6,9321, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/11/2024,American Cruises,4740,4250,29,9019, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/30/2024,Pacific Cruises,4639,4261,34,8934, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,11/12/2024,Pacific Cruises,5322,4902,6,10230, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/9/2024,American Cruises,4715,4698,29,9442, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/21/2024,American Cruises,306,225,1905,2436, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/20/2024,Atlantic Cruises,4382,4633,48,9063, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/6/2024,Pacific Cruises,4211,5295,33,9539, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/1/2024,Pacific Cruises,4044,4715,25,8784, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/2/2024,Arctic Cruises,5,3,359,367, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/13/2024,Pacific Cruises,4081,2,10,4093, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/1/2024,Pacific Cruises,609,638,44,1291, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/12/2024,Atlantic Cruises,4270,11,8,4289, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/15/2024,Arctic Cruises,4619,4259,15,8893, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/4/2024,American Cruises,4190,4375,75,8640, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/14/2024,American Cruises,1,3,362,366, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,4/15/2024,Arctic Cruises,4760,4179,38,8977, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/15/2024,American Cruises,4330,4009,32,8371, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/22/2024,Arctic Cruises,4846,4611,15,9472, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/17/2024,Atlantic Cruises,366,8,2925,3299, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/14/2024,Arctic Cruises,2234,0,11,2245, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/18/2024,Atlantic Cruises,4253,4187,75,8515, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/27/2024,Arctic Cruises,3025,3151,30,6206, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,1/30/2024,Atlantic Cruises,4369,4763,20,9152, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/26/2024,Arctic Cruises,4258,4841,18,9117, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/4/2024,Atlantic Cruises,352,339,4,695, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/1/2024,Atlantic Cruises,3549,4322,21,7892, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/4/2024,American Cruises,0,0,765,765, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,3/12/2024,Pacific Cruises,2626,4190,196,7012, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,9/17/2024,Pacific Cruises,2117,2157,167,4441, No ,0,0:00:00,Ongoing technical issue with the ship's shore power system, -   , -   , -   , -   , -   ,
MCT,10/10/2024,Atlantic Cruises,4169,4258,15,8442, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/10/2024,Pacific Cruises,4071,4242,53,8366, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,6/3/2024,Atlantic Cruises,3644,2802,3,6449, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/7/2024,Atlantic Cruises,4309,4163,14,8486, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/7/2024,Pacific Cruises,91,0,3,94, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/6/2024,American Cruises,4374,4068,88,8530, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,2/3/2024,Pacific Cruises,4449,3632,3,8084, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/11/2024,American Cruises,4375,4308,18,8701, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/31/2024,Arctic Cruises,1,0,436,437, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/11/2024,Atlantic Cruises,2234,2265,154,4653, No ,0,0:00:00,Ongoing technical issue with the ship's shore power system, -   , -   , -   , -   , -   ,
BCT,12/4/2024,Atlantic Cruises,4445,4457,4,8906, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/6/2024,Atlantic Cruises,4458,4371,13,8842, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/23/2024,American Cruises,4607,4376,49,9032, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/27/2024,Arctic Cruises,658,421,12,1091, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,1/27/2024,Pacific Cruises,4603,4441,3,9047, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/24/2024,Pacific Cruises,4556,4460,11,9027, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/25/2024,Arctic Cruises,63,13,475,551, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/9/2024,Pacific Cruises,1510,1939,128,3577, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/15/2024,Atlantic Cruises,4693,4610,41,9344, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/22/2024,American Cruises,4812,4595,4,9411, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/11/2024,Arctic Cruises,4268,4556,7,8831, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/15/2024,Atlantic Cruises,4910,4691,32,9633, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,1/29/2024,Atlantic Cruises,1880,1682,175,3737, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,9/25/2024,American Cruises,2230,2184,257,4671, No ,0,0:00:00,Ongoing technical issue with the ship's shore power system, -   , -   , -   , -   , -   ,
BCT,2/17/2024,Pacific Cruises,5007,4811,4,9822, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/4/2024,Arctic Cruises,22,76,1307,1405, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/16/2024,Arctic Cruises,4457,4249,19,8725, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/5/2024,American Cruises,329,297,18,644, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/20/2024,Pacific Cruises,4923,4908,29,9860, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/15/2024,Atlantic Cruises,909,903,5,1817, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/2/2024,Atlantic Cruises,5229,5013,3,10245, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/16/2024,Arctic Cruises,4582,4460,10,9052, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/30/2024,American Cruises,897,875,6,1778, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,1/13/2024,American Cruises,1892,1721,149,3762, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/16/2024,Arctic Cruises,3,5,3020,3028, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/21/2024,American Cruises,4931,4927,27,9885, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,10/23/2024,Pacific Cruises,2245,2150,284,4679, No ,0,0:00:00,Ongoing technical issue with the ship's shore power system, -   , -   , -   , -   , -   ,
BCT,9/3/2024,American Cruises,5287,5230,4,10521, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/30/2024,Arctic Cruises,4687,4575,10,9272, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/19/2024,Arctic Cruises,4706,4926,47,9679, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/31/2024,Pacific Cruises,2095,1992,90,4177, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,10/5/2024,American Cruises,2169,2234,288,4691, No ,0,0:00:00,Ongoing technical issue with the ship's shore power system, -   , -   , -   , -   , -   ,
BCT,6/18/2024,American Cruises,5198,5226,4,10428, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/27/2024,Arctic Cruises,4528,4687,13,9228, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/4/2024,Pacific Cruises,4932,4707,54,9693, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/26/2024,Pacific Cruises,329,276,4,609, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/4/2024,Arctic Cruises,576,332,12,920, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/27/2024,Arctic Cruises,131,101,1637,1869, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/9/2024,Atlantic Cruises,2483,2415,18,4916, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/23/2024,Atlantic Cruises,5352,5200,4,10556, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/9/2024,Atlantic Cruises,4479,4509,27,9015, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/6/2024,American Cruises,4922,4932,21,9875, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/17/2024,Arctic Cruises,5338,5357,5,10700, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/10/2024,Pacific Cruises,4384,4481,18,8883, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/18/2024,Pacific Cruises,4934,4921,15,9870, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/17/2024,Atlantic Cruises,2158,2208,301,4667, No ,0,0:00:00,Ongoing technical issue with the ship's shore power system, -   , -   , -   , -   , -   ,
BCT,4/2/2024,Atlantic Cruises,5278,5338,4,10620, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/17/2024,Arctic Cruises,4549,4382,14,8945, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/9/2024,American Cruises,4719,4936,26,9681, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,2/17/2024,Arctic Cruises,5317,5274,9,10600, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/15/2024,Atlantic Cruises,4402,4554,11,8967, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/20/2024,Pacific Cruises,4925,4718,19,9662, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/15/2024,Arctic Cruises,311,225,2,538, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/12/2024,American Cruises,280,284,121,685, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/24/2024,American Cruises,2343,2384,2,4729, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/7/2024,Atlantic Cruises,5313,5320,4,10637, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/11/2024,American Cruises,4408,4393,11,8812, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/5/2024,Arctic Cruises,4898,4923,33,9854, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/19/2024,Pacific Cruises,342,339,1,682, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,4/13/2024,American Cruises,4928,5097,223,10248, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/10/2024,American Cruises,4349,4395,20,8764, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/17/2024,American Cruises,4737,0,0,4737, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/23/2024,Arctic Cruises,4261,4686,15,8962, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,11/23/2024,Pacific Cruises,2254,2228,217,4699, No ,0,0:00:00,Ongoing technical issue with the ship's shore power system, -   , -   , -   , -   , -   ,
BCT,4/29/2024,Arctic Cruises,3866,3849,67,7782, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,9/6/2024,American Cruises,5285,5149,3,10437, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/26/2024,Pacific Cruises,4468,0,30,4498, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/17/2024,Pacific Cruises,4687,4712,21,9420, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/7/2024,Atlantic Cruises,4604,4347,17,8968, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/20/2024,Arctic Cruises,316,321,3,640, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,11/17/2024,Pacific Cruises,3413,3891,49,7353, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/2/2024,Atlantic Cruises,424,398,12,834, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/24/2024,Arctic Cruises,4261,4686,15,8962, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/23/2024,Arctic Cruises,4363,5205,84,9652, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/26/2024,Pacific Cruises,576,528,67,1171, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/7/2024,Pacific Cruises,4032,4462,2,8496, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/8/2024,Pacific Cruises,2,5,865,872, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/25/2024,American Cruises,3476,4606,23,8105, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/24/2024,Arctic Cruises,2,5,865,872, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/4/2024,Pacific Cruises,13,49,1714,1776, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/6/2024,Atlantic Cruises,3449,3409,51,6909, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/1/2024,Arctic Cruises,4030,4259,76,8365, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/3/2024,Atlantic Cruises,3771,4231,209,8211, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/19/2024,American Cruises,613,601,25,1239, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/7/2024,Pacific Cruises,3888,4020,7,7915, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/2/2024,Pacific Cruises,673,690,24,1387, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/9/2024,Arctic Cruises,3454,3452,43,6949, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/31/2024,Atlantic Cruises,4081,4034,78,8193, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/15/2024,American Cruises,429,339,115,883, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,3/10/2024,American Cruises,4066,3969,3,8038, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/11/2024,Pacific Cruises,584,585,41,1210, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/9/2024,Arctic Cruises,3896,3885,2,7783, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/2/2024,Arctic Cruises,3483,3412,208,7103, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/25/2024,Atlantic Cruises,324,329,3,656, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/15/2024,American Cruises,5,5,1926,1936, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,6/4/2024,American Cruises,3517,3444,45,7006, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/25/2024,American Cruises,4201,4083,40,8324, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,1/27/2024,Arctic Cruises,1738,1690,752,4180, Yes ,45012,5:21:00,Sucessful connection after the issue was finally resolved, 0.113 , 0.019 , 0.006 , 19.058 , 19.437 ,4.40
MCT,12/11/2024,Pacific Cruises,3914,3891,2,7807, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,6/17/2024,American Cruises,4093,4065,2,8160, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/7/2024,Atlantic Cruises,871,837,12,1720, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/1/2024,Pacific Cruises,4192,4204,46,8442, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,11/15/2024,Atlantic Cruises,3544,3527,30,7101, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/17/2024,Arctic Cruises,1757,1736,38,3531, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,9/1/2024,Arctic Cruises,4112,4093,3,8208, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/30/2024,Arctic Cruises,3764,3907,4,7675, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/30/2024,Arctic Cruises,3,193,0,196, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/12/2024,Pacific Cruises,399,615,21,1035, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/16/2024,American Cruises,24,22,3324,3370, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/28/2024,Pacific Cruises,4176,3509,39,7724, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/31/2024,Pacific Cruises,1397,1467,1016,3880, Yes ,57397,7:07:48,N/A, 0.144 , 0.024 , 0.008 , 24.302 , 24.785 ,5.70
MCT,2/15/2024,Pacific Cruises,0,4,853,857, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/29/2024,Pacific Cruises,4161,4192,79,8432, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,4/20/2024,Atlantic Cruises,3585,3561,15,7161, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/14/2024,Atlantic Cruises,5,197,0,202, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,11/13/2024,Pacific Cruises,4118,4106,0,8224, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/12/2024,American Cruises,3966,3761,4,7731, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
